"Year","Month","ices_rect","species_name","derogated","weight_to_publish"
2024,"8","43E5","Rock cook","derogated","*"
2024,"8","44E2","Ballan","derogated","0.78414"
2024,"8","44E2","Corkwing","derogated","0.04618"
2024,"8","44E2","Cuckoo","derogated","0.00707"
2024,"8","44E2","Goldsinny","derogated","0.28281"
2024,"8","44E2","Rock cook","derogated","*"
2024,"8","44E3","Ballan","derogated","*"
2024,"8","44E3","Corkwing","derogated","*"
2024,"8","44E3","Cuckoo","derogated","*"
2024,"8","44E3","Goldsinny","derogated","*"
2024,"8","44E4","Ballan","derogated","0.21512"
2024,"8","44E4","Corkwing","derogated","*"
2024,"8","44E4","Cuckoo","derogated","*"
2024,"8","44E4","Goldsinny","derogated","*"
2024,"8","44E4","Rock cook","derogated","*"
2024,"8","44E6","Corkwing","derogated","*"
2024,"8","44E6","Rock cook","derogated","*"
2024,"8","45E3","Ballan","derogated","0.47886"
2024,"8","45E3","Corkwing","derogated","0.04"
2024,"8","45E3","Cuckoo","derogated","*"
2024,"8","45E3","Goldsinny","derogated","0.11448"
2024,"8","45E3","Rock cook","derogated","*"
2024,"8","45E4","Ballan","derogated","*"
2024,"8","46E6","Ballan","derogated","0.542"
2024,"8","46E7","Ballan","derogated","0.17292"
2024,"8","47E6","Ballan","derogated","*"
2024,"8","47E7","Ballan","derogated","1.26262"
2024,"8","49E8","Ballan","derogated","2.47712"
2024,"8","49E9","Ballan","derogated","1.97007"
2024,"9","42E3","Ballan","derogated","*"
2024,"9","42E3","Corkwing","derogated","*"
2024,"9","42E3","Goldsinny","derogated","*"
2024,"9","42E3","Rock cook","derogated","*"
2024,"9","42E4","Ballan","derogated","*"
2024,"9","42E4","Corkwing","derogated","*"
2024,"9","42E4","Goldsinny","derogated","*"
2024,"9","42E4","Rock cook","derogated","*"
2024,"9","43E2","Ballan","derogated","1.13816"
2024,"9","43E2","Corkwing","derogated","0.37785"
2024,"9","43E2","Cuckoo","derogated","0.0064"
2024,"9","43E2","Goldsinny","derogated","0.11115"
2024,"9","43E2","Rock cook","derogated","0.0045"
2024,"9","43E3","Ballan","derogated","1.72752"
2024,"9","43E3","Corkwing","derogated","*"
2024,"9","43E3","Cuckoo","derogated","*"
2024,"9","43E3","Goldsinny","derogated","0.03995"
2024,"9","43E3","Rock cook","derogated","*"
2024,"9","43E4","Ballan","derogated","*"
2024,"9","43E4","Corkwing","derogated","*"
2024,"9","43E4","Goldsinny","derogated","*"
2024,"9","43E4","Rock cook","derogated","*"
2024,"9","43E5","Ballan","derogated","*"
2024,"9","43E5","Corkwing","derogated","*"
2024,"9","43E5","Goldsinny","derogated","*"
2024,"9","43E5","Rock cook","derogated","*"
2024,"9","44E2","Ballan","derogated","1.56414"
2024,"9","44E2","Corkwing","derogated","0.18243"
2024,"9","44E2","Cuckoo","derogated","0.0317"
2024,"9","44E2","Goldsinny","derogated","0.29555"
2024,"9","44E2","Rock cook","derogated","*"
2024,"9","44E3","Ballan","derogated","*"
2024,"9","44E3","Corkwing","derogated","*"
2024,"9","44E3","Goldsinny","derogated","*"
2024,"9","44E4","Ballan","derogated","*"
2024,"9","44E4","Corkwing","derogated","*"
2024,"9","44E4","Cuckoo","derogated","*"
2024,"9","44E4","Goldsinny","derogated","*"
2024,"9","44E4","Rock cook","derogated","*"
2024,"9","44E6","Corkwing","derogated","*"
2024,"9","44E6","Rock cook","derogated","*"
2024,"9","45E3","Ballan","derogated","*"
2024,"9","45E3","Corkwing","derogated","*"
2024,"9","45E3","Goldsinny","derogated","*"
2024,"9","45E4","Ballan","derogated","*"
2024,"9","46E6","Ballan","derogated","*"
2024,"9","46E7","Ballan","derogated","0.41312"
2024,"9","47E6","Ballan","derogated","0.30302"
2024,"9","47E7","Ballan","derogated","1.61128"
2024,"9","49E8","Ballan","derogated","0.1495"
2024,"9","49E9","Ballan","derogated","*"
2024,"10","42E3","Ballan","derogated","*"
2024,"10","42E3","Corkwing","derogated","*"
2024,"10","43E2","Ballan","derogated","*"
2024,"10","43E2","Corkwing","derogated","*"
2024,"10","43E2","Cuckoo","derogated","*"
2024,"10","43E2","Goldsinny","derogated","*"
2024,"10","43E2","Rock cook","derogated","*"
2024,"10","43E3","Ballan","derogated","0.39812"
2024,"10","43E3","Corkwing","derogated","*"
2024,"10","43E3","Cuckoo","derogated","*"
2024,"10","43E3","Goldsinny","derogated","*"
2024,"10","43E3","Rock cook","derogated","*"
2024,"10","43E4","Ballan","derogated","*"
2024,"10","43E4","Corkwing","derogated","*"
2024,"10","43E4","Goldsinny","derogated","*"
2024,"10","43E4","Rock cook","derogated","*"
2024,"10","44E2","Ballan","derogated","0.24936"
2024,"10","44E2","Corkwing","derogated","*"
2024,"10","44E2","Cuckoo","derogated","*"
2024,"10","44E2","Goldsinny","derogated","0.06909"
2024,"10","44E2","Rock cook","derogated","*"
2024,"10","44E3","Ballan","derogated","*"
2024,"10","44E3","Corkwing","derogated","*"
2024,"10","44E3","Goldsinny","derogated","*"
2024,"10","45E3","Ballan","derogated","*"
2024,"10","45E3","Corkwing","derogated","*"
2024,"10","45E3","Goldsinny","derogated","*"
2024,"10","45E3","Rock cook","derogated","*"
2024,"10","45E4","Ballan","derogated","*"
2024,"10","46E6","Ballan","derogated","*"
2024,"10","46E7","Ballan","derogated","*"
2024,"10","47E6","Ballan","derogated","*"
2024,"10","47E7","Ballan","derogated","0.71131"
2024,"11","43E3","Ballan","derogated","0.24236"
2024,"11","43E4","Ballan","derogated","*"
2024,"11","45E4","Ballan","derogated","*"
2024,"11","46E6","Ballan","derogated","*"
2024,"11","46E7","Ballan","derogated","*"
2024,"11","47E7","Ballan","derogated","0.18406"
